GEN,AGS,25.01.2021,26.01.2021,27.01.2021,28.01.2021,29.01.2021,30.01.2021,31.01.2021,01.02.2021,02.02.2021,03.02.2021,04.02.2021,05.02.2021,06.02.2021,07.02.2021,08.02.2021,09.02.2021,10.02.2021,11.02.2021,12.02.2021,13.02.2021,14.02.2021,15.02.2021,16.02.2021,17.02.2021,18.02.2021,19.02.2021,20.02.2021,21.02.2021,22.02.2021,23.02.2021,24.02.2021,25.02.2021,26.02.2021,27.02.2021,28.02.2021,01.03.2021,02.03.2021,03.03.2021,04.03.2021,05.03.2021,06.03.2021,07.03.2021,08.03.2021,09.03.2021,10.03.2021,11.03.2021,12.03.2021,13.03.2021,14.03.2021,15.03.2021,16.03.2021,17.03.2021,18.03.2021,19.03.2021,20.03.2021,21.03.2021,22.03.2021,23.03.2021,24.03.2021,25.03.2021,26.03.2021,27.03.2021,28.03.2021,29.03.2021,30.03.2021,31.03.2021,01.04.2021,02.04.2021,03.04.2021,04.04.2021,05.04.2021,06.04.2021,07.04.2021,08.04.2021,09.04.2021,10.04.2021,11.04.2021,12.04.2021,13.04.2021,14.04.2021,15.04.2021,16.04.2021,17.04.2021,18.04.2021,19.04.2021,20.04.2021,21.04.2021,current,current_time
Mühldorf a. Inn,9183,,,,,4055.0,4055.0,4055.0,4055.0,4055.0,4055.0,4055.0,5384.0,5384.0,5384.0,5384.0,5384.0,5384.0,5384.0,6257.0,6257.0,6257.0,6257.0,6257.0,6257.0,6257.0,7696.0,7696.0,7696.0,7696.0,7696.0,7696.0,7696.0,7696.0,7696.0,7696.0,7696.0,7696.0,7696.0,7696.0,7696.0,7696.0,7696.0,7696.0,7696.0,7696.0,7696.0,7696.0,7696.0,7696.0,7696.0,7696.0,7696.0,7696.0,17588.0,17588.0,17588.0,17588.0,17588.0,17588.0,17588.0,17588.0,17588.0,17588.0,17588.0,17588.0,17588.0,17588.0,17588.0,17588.0,17588.0,17588.0,17588.0,17588.0,17588.0,28565.0,28565.0,28565.0,28565.0,28565.0,28565.0,28565.0,28565.0,28565.0,28565.0,28565.0,28565.0,28565,28565,20/04/2021 00:00
München,9184,,,,,,,,,,,,,,,,,16707.0,16707.0,16707.0,16707.0,16707.0,16707.0,16707.0,20285.0,21087.0,21087.0,22354.0,23140.0,23140.0,24781.0,25727.0,26856.0,26856.0,26856.0,30057.0,30057.0,30935.0,30935.0,30935.0,35161.0,35161.0,37520.0,38582.0,38582.0,40405.0,40405.0,42220.0,43621.0,43621.0,43621.0,43621.0,43621.0,43621.0,43621.0,43621.0,43621.0,43621.0,52667.0,52667.0,52667.0,52667.0,52667.0,52667.0,52667.0,52667.0,60048.0,60048.0,60955.0,60955.0,60955.0,60955.0,60955.0,60955.0,60955.0,60955.0,60955.0,76167.0,79249.0,79249.0,79249.0,79249.0,79249.0,79249.0,79249.0,79249.0,94969.0,94969,94969,20/04/2021 00:00
Neuburg-Schrobenhausen,9185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Pfaffenhofen a.d. Ilm,9186,1756.0,,,,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,12839.0,12839.0,12839.0,12839.0,12839.0,12839.0,12839.0,12839.0,12839.0,12839.0,12839.0,12839.0,12839.0,12839.0,12839.0,12839.0,12839.0,12839.0,12839.0,12839.0,12839.0,12839.0,12839.0,12839.0,12839.0,12839.0,12839.0,12839.0,12839.0,12839.0,12839.0,12839.0,12839.0,12839.0,12839.0,31196.0,31196.0,31196.0,31196.0,31196.0,31196,31196,20/04/2021 00:00
Rosenheim,9187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Starnberg,9188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500,10500,20/04/2021 00:00
Traunstein,9189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13571.0,13571.0,13571.0,13571.0,13571.0,13571.0,13571.0,17296.0,17952.0,17952.0,17952.0,17952.0,17952.0,20267.0,20267.0,20267.0,21445.0,21445.0,21445.0,21445.0,23016.0,23656.0,24298.0,24940.0,24940.0,24940.0,24940.0,27501.0,27501.0,28602.0,28602.0,29544.0,29544.0,29544.0,30158.0,30605.0,31587.0,32167.0,33548.0,33548.0,33548.0,33548.0,33548.0,33548.0,40209.0,40209.0,40209.0,40209.0,44486.0,44486.0,44486,44486,20/04/2021 00:00
Weilheim-Schongau,9190,,,,,,,,,,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,6526.0,6526.0,6526.0,6526.0,6526.0,6526.0,6526.0,6526.0,6526.0,6526.0,6526.0,6526.0,9930.0,10320.0,10320.0,10320.0,10320.0,10320.0,10320.0,10320.0,10320.0,10320.0,10320.0,10320.0,10320.0,13894.0,15656.0,15656.0,16514.0,16847.0,16847.0,16847.0,17232.0,17687.0,18125.0,18125.0,18125.0,18125.0,18125.0,20673.0,20673.0,20673.0,20673.0,22448.0,22448.0,22448.0,22448.0,22448.0,22448.0,22448.0,24570.0,24570.0,24570.0,24570.0,24570.0,29847.0,29847.0,29847.0,29847.0,29847.0,36692.0,37256.0,37256,37256,20/04/2021 00:00
Landshut,9261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Passau,9262,2730.0,,,,2730.0,2730.0,2730.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,8100.0,8100.0,8100.0,8100.0,8100.0,8100.0,8100.0,8100.0,8100.0,8100.0,8100.0,8100.0,8100.0,8100.0,12800.0,12800.0,12800.0,12800.0,12800.0,12800.0,12800.0,12800.0,12800.0,12800.0,12800.0,12800.0,12800.0,12800.0,12800.0,15138.0,15138.0,15138.0,15138.0,15138.0,15138.0,15138.0,17712.0,17712.0,18494.0,18494.0,18494.0,18494.0,21808.0,21808.0,21596.0,21596.0,21596.0,21596.0,21596.0,23777.0,23777.0,23777,23777,20/04/2021 00:00
Straubing,9263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Deggendorf,9271,,,,,,,,,,,,,,,,,5732.0,5812.0,5812.0,5812.0,5812.0,5812.0,5812.0,5812.0,6745.0,6745.0,6745.0,6745.0,7805.0,7805.0,7805.0,8874.0,9129.0,9129.0,9129.0,9517.0,9517.0,10153.0,10605.0,10917.0,10917.0,10917.0,11814.0,12134.0,12445.0,12445.0,12445.0,12445.0,12445.0,13597.0,13864.0,14072.0,14072.0,14408.0,14408.0,14408.0,15447.0,15447.0,16137.0,16604.0,17064.0,17064.0,17064.0,18106.0,18424.0,18936.0,18936.0,18936.0,18936.0,18936.0,18936.0,18936.0,22882.0,23158.0,24369.0,24369.0,24369.0,26456.0,27430.0,28369.0,28369.0,30892.0,30892.0,30892.0,31999.0,32263.0,32263,32263,21/04/2021 00:00
Freyung-Grafenau,9272,,,,,,,,,,,,,,,,,,,,,,,,4949.0,4949.0,4949.0,4949.0,4949.0,4949.0,4949.0,4949.0,4949.0,4949.0,4949.0,4949.0,4949.0,4949.0,4949.0,4949.0,4949.0,4949.0,4949.0,4949.0,8176.0,8176.0,9086.0,9086.0,9086.0,9086.0,9086.0,11188.0,11188.0,11585.0,11585.0,11585.0,11585.0,11585.0,12526.0,12526.0,13758.0,13758.0,13758.0,13758.0,13758.0,16121.0,16121.0,16121.0,16121.0,16121.0,16121.0,16121.0,19988.0,19988.0,19988.0,19988.0,19988.0,19988.0,19988.0,22399.0,22399.0,24443.0,24443.0,24443.0,24443.0,24443.0,26979.0,26979,26979,20/04/2021 00:00
Kelheim,9273,,,,,,,,,,,,,,,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,6714.0,6714.0,6714.0,6714.0,6714.0,6714.0,6714.0,6714.0,6714.0,6714.0,6714.0,6714.0,6714.0,6714.0,6714.0,6714.0,15247.0,15247.0,15247.0,15247.0,15247.0,15247.0,15247.0,15247.0,15247.0,18527.0,18527.0,18527.0,18527.0,18527.0,18527.0,18527.0,18527.0,18527.0,18527.0,18527.0,18527.0,18527.0,18527.0,18527.0,18527.0,31191.0,31191.0,31191,31191,20/04/2021 00:00
Landshut,9274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Passau,9275,3000.0,,,,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,19492.0,20127.0,20127.0,21210.0,21801.0,21801.0,21801.0,21801.0,23337.0,23337.0,23337.0,24273.0,24273.0,25271.0,26005.0,26005.0,26005.0,26005.0,28563.0,28563.0,31224.0,31224.0,34133.0,34133.0,34133.0,34133.0,34133.0,34133.0,34133.0,34133.0,34133.0,34133.0,47811.0,48797.0,48797.0,53094.0,54845.0,54845.0,56476.0,58040.0,58040.0,58040,58040,20/04/2021 00:00
Regen,9276,2098.0,,,,2098.0,2098.0,2098.0,2604.0,2657.0,2831.0,2831.0,2831.0,3253.0,3433.0,3433.0,3433.0,3433.0,3571.0,3571.0,3571.0,3571.0,3571.0,3571.0,3571.0,3571.0,3571.0,3571.0,3571.0,4756.0,4756.0,4756.0,5244.0,5244.0,5244.0,5244.0,5244.0,6165.0,6386.0,6386.0,6865.0,6865.0,7307.0,7307.0,7307.0,7884.0,8238.0,8238.0,8238.0,8238.0,8238.0,8238.0,10308.0,10308.0,10308.0,10650.0,10650.0,10780.0,10780.0,11274.0,11274.0,11274.0,11274.0,12461.0,12745.0,12745.0,12745.0,12745.0,14059.0,14059.0,14059.0,14059.0,14059.0,14059.0,17680.0,18404.0,18404.0,18404.0,18404.0,18404.0,20626.0,20626.0,20626.0,20626.0,20626.0,23251.0,23766.0,23766,23766,20/04/2021 00:00
Rottal-Inn,9277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,13952.0,13952.0,13952.0,13952.0,13952.0,13952.0,13952.0,13952.0,13952.0,13952.0,13952.0,13952.0,13952.0,13952.0,13952.0,13952.0,13952.0,13952.0,13952.0,13952.0,13952.0,13952.0,13952.0,13952.0,13952.0,13952.0,13952.0,13952,13952,20/04/2021 00:00
Straubing-Bogen,9278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Dingolfing-Landau,9279,2550.0,,,,2550.0,2550.0,2550.0,2550.0,2550.0,2550.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,6773.0,6773.0,6773.0,6773.0,6773.0,6773.0,6773.0,13663.0,13663.0,13663.0,13663.0,13663.0,13663.0,13663.0,13663.0,13663.0,13663.0,13663.0,13663.0,13663.0,13663.0,13663.0,13663.0,13663.0,13663.0,13663.0,13663.0,13663.0,13663.0,13663.0,13663.0,13663.0,13663.0,13663.0,13663.0,13663.0,13663.0,13663.0,13663.0,13663.0,13663.0,13663,13663,21/04/2021 00:00
Amberg,9361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Regensburg,9362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18236.0,18236.0,18236.0,18236.0,18236.0,18236.0,18236.0,18236.0,18236.0,18236.0,18236.0,18236.0,18236.0,18236.0,18236.0,18236.0,18236.0,18236.0,18236.0,18236.0,18236.0,18236.0,18236.0,18236.0,18236.0,18236.0,18236.0,18236,18236,20/04/2021 00:00
Weiden i.d. OPf.,9363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Amberg-Sulzbach,9371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Cham,9372,,,,,4925.0,4925.0,4925.0,4925.0,4925.0,4925.0,4925.0,5574.0,5574.0,5574.0,5574.0,5574.0,5574.0,5574.0,5574.0,5574.0,5574.0,5574.0,5574.0,5574.0,5574.0,5574.0,5574.0,5574.0,5574.0,5574.0,5574.0,5574.0,5574.0,5574.0,5574.0,5574.0,5574.0,5574.0,5574.0,5574.0,5574.0,5574.0,5574.0,5574.0,5574.0,5574.0,5574.0,5574.0,5574.0,5574.0,5574.0,5574.0,5574.0,18833.0,18833.0,18833.0,18833.0,18833.0,18833.0,18833.0,18833.0,18833.0,18833.0,18833.0,18833.0,18833.0,18833.0,18833.0,18833.0,18833.0,18833.0,18833.0,18833.0,18833.0,18833.0,18833.0,18833.0,18833.0,18833.0,18833.0,18833.0,18833.0,18833.0,18833.0,18833.0,18833.0,18833,18833,20/04/2021 00:00
Neumarkt i.d. OPf.,9373,3040.0,,,,3040.0,4300.0,4300.0,4300.0,4300.0,4300.0,4300.0,4300.0,4300.0,4300.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,9650.0,9650.0,9650.0,9650.0,9650.0,9650.0,9650.0,9650.0,9650.0,9650.0,9650.0,9650.0,9650.0,9650.0,9650.0,13790.0,13790.0,13790.0,13790.0,13790.0,13790.0,13790.0,13790.0,13790.0,13790.0,13790.0,13790.0,13790.0,13790.0,13790.0,13790.0,13790.0,13790.0,13790.0,13790.0,13790.0,13790.0,13790.0,13790.0,13790.0,13790.0,13790.0,13790.0,13790.0,13790.0,13790.0,13790.0,13790.0,13790.0,13790.0,13790.0,29142.0,29142.0,29142.0,29142.0,29142.0,29142.0,29142,29142,20/04/2021 00:00
Neustadt a.d. Waldnaab,9374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Regensburg,9375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23976.0,23976.0,23976.0,23976.0,23976.0,23976.0,23976.0,23976.0,23976.0,23976.0,23976.0,23976.0,23976.0,23976.0,23976.0,23976.0,23976.0,23976.0,23976.0,23976.0,23976.0,23976.0,23976.0,23976.0,23976.0,23976.0,23976.0,23976,23976,20/04/2021 00:00
Schwandorf,9376,3240.0,,,,3240.0,3240.0,3240.0,3240.0,3240.0,5980.0,5980.0,5980.0,5980.0,5980.0,5980.0,5980.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,7530.0,18510.0,18510.0,18510.0,18510.0,18510.0,18510.0,18510.0,18510.0,18510.0,18510.0,18510.0,18510.0,18510.0,18510.0,18510.0,18510.0,18510.0,18510.0,18510.0,18510.0,21130.0,21130.0,21130.0,21130.0,21130.0,21130.0,21130.0,21130,21130,20/04/2021 00:00
Tirschenreuth,9377,800.0,,,,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,11286.0,11286.0,11286.0,11286.0,11286.0,11286.0,11286.0,11286.0,11286.0,11286.0,11286.0,11286.0,18417.0,18417.0,18417.0,18417.0,18417.0,18417.0,18417.0,18417.0,18417.0,18417.0,18417.0,18417.0,18417.0,18417.0,18417.0,18417,18417,20/04/2021 00:00
Bamberg,9461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Bayreuth,9462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/04/2021 00:00
Coburg,9463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Hof,9464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/04/2021 00:00
Bamberg,9471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Bayreuth,9472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/04/2021 00:00
Coburg,9473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Forchheim,9474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12936.0,12936.0,12936.0,12936.0,12936.0,12936.0,12936.0,12936.0,12936.0,12936.0,12936.0,12936.0,12936.0,12936.0,12936.0,12936.0,12936.0,12936.0,12936.0,12936.0,13729.0,13729.0,13729.0,13729.0,13729.0,13729.0,13729.0,13729.0,13729.0,13729.0,13729.0,13729.0,13729.0,13729.0,13729.0,13729.0,13729.0,13729.0,13729.0,13729.0,13729.0,13729.0,13729.0,13729.0,13729.0,13729.0,13729.0,13729,13729,20/04/2021 00:00
Hof,9475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/04/2021 00:00
Kronach,9476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10353.0,10353.0,10353.0,10353.0,14171.0,14171.0,14171.0,14171.0,14171.0,14171.0,14171.0,14171.0,14171.0,14171.0,17405.0,17405.0,17405.0,17405.0,17405.0,21118.0,21118.0,21118.0,21118.0,21118.0,21118.0,21118.0,21118.0,21118,21118,20/04/2021 00:00
Kulmbach,9477,,,,,,,,,,,,,,,,,,,,,,,,5644.0,5644.0,5644.0,5644.0,5644.0,5644.0,5644.0,5644.0,5644.0,5644.0,5644.0,5644.0,5644.0,5644.0,5644.0,5644.0,5644.0,5644.0,5644.0,5644.0,5644.0,5644.0,5644.0,5644.0,5644.0,5644.0,8319.0,8319.0,8319.0,8319.0,8319.0,8319.0,8319.0,8319.0,8319.0,8319.0,8319.0,8319.0,8319.0,8319.0,8319.0,8319.0,8319.0,8319.0,8319.0,8319.0,8319.0,8319.0,8319.0,8319.0,8319.0,8319.0,8319.0,8319.0,8319.0,8319.0,8319.0,8319.0,8319.0,8319.0,8319.0,8319.0,8319.0,8319,8319,20/04/2021 00:00
Lichtenfels,9478,2927.0,,,,3549.0,3549.0,3549.0,3549.0,4351.0,4473.0,4725.0,4725.0,4725.0,4725.0,5212.0,5212.0,5638.0,5638.0,5638.0,5638.0,5638.0,6078.0,6244.0,6368.0,6476.0,6476.0,6476.0,6476.0,6476.0,6984.0,6984.0,14660.0,14660.0,14976.0,14976.0,14976.0,14976.0,16910.0,16910.0,16910.0,16910.0,16910.0,16910.0,9370.0,9370.0,9967.0,10301.0,10301.0,10301.0,11289.0,11289.0,11786.0,11943.0,12075.0,12075.0,12461.0,12461.0,12918.0,12918.0,13307.0,13307.0,13307.0,13774.0,13980.0,13980.0,14486.0,14486.0,14486.0,14486.0,14486.0,15886.0,16223.0,16223.0,16223.0,17499.0,17499.0,17499.0,18647.0,18647.0,20658.0,20658.0,22095.0,22095.0,22095.0,23060.0,23644.0,23644,23644,20/04/2021 00:00
Wunsiedel i. Fichtelgebirge,9479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11503.0,11503.0,11503.0,12078.0,12078.0,12078.0,12632.0,12829.0,12829.0,13473.0,13689.0,13689.0,13887.0,14339.0,14339.0,15362.0,15362.0,15362.0,17407.0,17908.0,18541.0,18541.0,19683.0,19683.0,19683.0,19683.0,19683.0,23732.0,23732.0,23732.0,23732.0,23945.0,26982.0,27417.0,27417,27417,20/04/2021 00:00
Ansbach,9561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Erlangen,9562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Fürth,9563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Nürnberg,9564,,,,,,,,,,,,,,,,,22098.0,22860.0,23773.0,23773.0,23773.0,23773.0,27795.0,28895.0,29771.0,29771.0,29771.0,29771.0,29771.0,34135.0,34962.0,36367.0,36367.0,36367.0,36367.0,40370.0,41531.0,41531.0,44356.0,45892.0,45892.0,45892.0,50694.0,52063.0,53610.0,55474.0,55474.0,57172.0,57172.0,61943.0,63795.0,63795.0,65275.0,87297.0,87297.0,65959.0,69909.0,94262.0,94262.0,94262.0,94262.0,100879.0,100879.0,107257.0,108859.0,85986.0,85986.0,88681.0,88681.0,88681.0,92074.0,92074.0,92074.0,95225.0,95225.0,97486.0,97486.0,103460.0,103460.0,117066.0,121527.0,125516.0,125516.0,125516.0,131677.0,133848.0,137582,137582,20/04/2021 00:00
Schwabach,9565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6199.0,6199.0,6199.0,6199.0,6199.0,6199.0,6199.0,6199.0,6199.0,6199.0,6199.0,6199.0,6199.0,6199.0,6199.0,6199.0,6199.0,6199.0,6199.0,6199.0,6199.0,6199.0,6199.0,6199.0,6199.0,6199.0,6199.0,6199,6199,20/04/2021 00:00
Ansbach,9571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Erlangen-Höchstadt,9572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Fürth,9573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Nürnberger Land,9574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11202.0,11202.0,11202.0,11202.0,8037.0,8044.0,12640.0,12640.0,12640.0,12640.0,12640.0,15806.0,16361.0,16361.0,17180.0,17180.0,17180.0,17180.0,19191.0,19191.0,19191.0,20070.0,20070.0,20070.0,20070.0,20070.0,22181.0,22602.0,23037.0,23037.0,23037.0,23037.0,24910.0,24910.0,26196.0,26418.0,26418.0,26418.0,26418.0,26418.0,29115.0,29115.0,29115.0,30908.0,30908.0,30908.0,30908.0,33472.0,33472.0,33472.0,39965.0,39965.0,39965.0,39965.0,42912.0,42912,42912,20/04/2021 00:00
Neustadt a.d. Aisch-Bad Windsheim,9575,,,,,2905.0,2905.0,2905.0,2905.0,2905.0,2905.0,2905.0,2905.0,2905.0,2905.0,2905.0,2905.0,2905.0,2905.0,2905.0,2905.0,2905.0,2905.0,5008.0,5008.0,5008.0,5008.0,5008.0,5008.0,5008.0,5008.0,5008.0,5008.0,5008.0,5008.0,5008.0,5008.0,5008.0,5008.0,7419.0,8752.0,8752.0,8752.0,8752.0,8752.0,8752.0,8752.0,8752.0,8752.0,8752.0,10583.0,10583.0,10583.0,10583.0,10583.0,10583.0,10583.0,10583.0,10583.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,12600.0,23180.0,23180.0,23180,23180,20/04/2021 00:00
