date	dosen_kumulativ	dosen_biontech_kumulativ	dosen_biontech_erst_kumulativ	dosen_biontech_zweit_kumulativ	dosen_biontech_dritt_kumulativ	dosen_moderna_kumulativ	dosen_moderna_erst_kumulativ	dosen_moderna_zweit_kumulativ	dosen_moderna_dritt_kumulativ	dosen_astra_kumulativ	dosen_astra_erst_kumulativ	dosen_astra_zweit_kumulativ	dosen_astra_dritt_kumulativ	dosen_johnson_kumulativ	dosen_johnson_erst_kumulativ	dosen_johnson_zweit_kumulativ	dosen_johnson_dritt_kumulativ	dosen_novavax_kumulativ	dosen_novavax_erst_kumulativ	dosen_novavax_zweit_kumulativ	dosen_novavax_dritt_kumulativ	dosen_erst_kumulativ	dosen_zweit_kumulativ	dosen_dritt_kumulativ	dosen_differenz_zum_vortag	dosen_erst_differenz_zum_vortag	dosen_zweit_differenz_zum_vortag	dosen_dritt_differenz_zum_vortag	dosen_vollstaendig_differenz_zum_vortag	dosen_erst_unvollstaendig_differenz_zum_vortag	personen_erst_kumulativ	personen_voll_kumulativ	personen_auffrisch_kumulativ	impf_quote_erst	impf_quote_voll	dosen_dim_kumulativ	dosen_kbv_kumulativ	indikation_alter_dosen	indikation_beruf_dosen	indikation_medizinisch_dosen	indikation_pflegeheim_dosen	indikation_alter_erst	indikation_beruf_erst	indikation_medizinisch_erst	indikation_pflegeheim_erst	indikation_alter_voll	indikation_beruf_voll	indikation_medizinisch_voll	indikation_pflegeheim_voll
2021-10-06	108841457	83204157	40031826	42273165	899166	9691768	4473567	5181534	36667	12713957	9252957	3460885	115	3231575	3229958	83	1534	0	0	0	0	56988308	50915667	937482	204726	58473	93123	53130	99144	52452	56988308	54147242	937482	0.68533	0.65116	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-07	109053415	83404581	40086482	42368307	949792	9696129	4474624	5183184	38321	12714207	9253053	3461038	116	3238498	3236874	83	1541	0	0	0	0	57051033	51012612	989770	211958	62725	96945	52288	103861	55809	57051033	54251110	989770	0.68608	0.65241	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-08	109236355	83575012	40135607	42448270	991135	9700432	4475684	5185046	39702	12715665	9254222	3461326	117	3245246	3243620	83	1543	0	0	0	0	57109133	51094725	1032497	182940	58100	82113	42727	88859	51354	57109133	54339971	1032497	0.68678	0.65348	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-09	109277798	83610674	40148272	42466267	996135	9702923	4476334	5186478	40111	12715692	9254224	3461351	117	3248509	3246882	84	1543	0	0	0	0	57125712	51114180	1037906	41443	16579	19455	5409	22717	13317	57125712	54362689	1037906	0.68698	0.65375	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-10	109295133	83625660	40153575	42473721	998364	9703866	4476518	5187013	40335	12715705	9254225	3461363	117	3249902	3248273	84	1545	0	0	0	0	57132591	51122181	1040361	17335	6879	8001	2455	9392	5488	57132591	54372083	1040361	0.68706	0.65386	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-11	109391179	83713921	40178426	42513844	1021651	9707316	4477376	5188601	41339	12716185	9254552	3461514	119	3253757	3252102	84	1571	0	0	0	0	57162456	51164043	1064680	96046	29865	41862	24319	45691	26036	57162456	54417800	1064680	0.68742	0.65441	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-12	109571084	83883149	40222770	42589215	1071164	9712403	4478352	5190662	43389	12716969	9254992	3461858	119	3258563	3256906	84	1573	0	0	0	0	57213020	51241819	1116245	179905	50564	77776	51565	82580	45760	57213020	54500382	1116245	0.68803	0.65541	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-13	109777786	84079259	40272761	42674359	1132139	9717751	4479350	5193094	45307	12717215	9255052	3462043	120	3263561	3261894	85	1582	0	0	0	0	57269057	51329581	1179148	206702	56037	87762	62903	92750	51049	57269057	54593142	1179148	0.6887	0.65652	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-14	109986323	84277064	40322546	42761871	1192647	9723076	4480375	5195602	47099	12717436	9255168	3462147	121	3268747	3267076	85	1586	0	0	0	0	57325165	51419705	1241453	208537	56108	90124	62305	95306	50926	57325165	54688452	1241453	0.68938	0.65767	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-15	110157984	84437611	40365088	42833501	1239022	9728538	4481416	5198288	48834	12717814	9255355	3462332	127	3274021	3272348	85	1588	0	0	0	0	57374207	51494206	1289571	171661	49042	74501	48118	79773	43770	57374207	54768227	1289571	0.68997	0.65863	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-16	110199788	84474103	40377663	42851549	1244891	9731144	4482011	5199839	49294	12717852	9255359	3462366	127	3276689	3275015	85	1589	0	0	0	0	57390048	51513839	1295901	41804	15841	19633	6330	22300	13174	57390048	54790528	1295901	0.69016	0.6589	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-17	110216597	84487634	40382298	42857853	1247483	9733361	4482206	5201097	50058	12717883	9255371	3462385	127	3277719	3276044	85	1590	0	0	0	0	57395919	51521420	1299258	16809	5871	7581	3357	8610	4842	57395919	54799139	1299258	0.69023	0.659	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-18	110309269	84573490	40404654	42893391	1275445	9737068	4482921	5202584	51563	12718000	9255401	3462472	127	3280711	3279028	85	1598	0	0	0	0	57422004	51558532	1328733	92672	26085	37112	29475	40096	23101	57422004	54839243	1328733	0.69054	0.65948	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-19	110487322	84742308	40445271	42964802	1332235	9742082	4483917	5204450	53715	12718215	9255448	3462640	127	3284717	3283025	85	1607	0	0	0	0	57467661	51631977	1387684	178053	45657	73445	58951	77442	41660	57467661	54916694	1387684	0.69109	0.66041	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-20	110692156	84937984	40489715	43043867	1404402	9746928	4484865	5206279	55784	12718372	9255468	3462775	129	3288872	3287174	86	1612	0	0	0	0	57517222	51713007	1461927	204834	49561	81030	74243	85179	45412	57517222	55001879	1461927	0.69169	0.66144	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-21	110899019	85135905	40535063	43123107	1477735	9751484	4485698	5207888	57898	12718575	9255492	3462954	129	3293055	3291340	86	1629	0	0	0	0	57567593	51794035	1537391	206863	50371	81028	75464	85194	46205	57567593	55087090	1537391	0.69229	0.66246	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-22	111059708	85286925	40571533	43184001	1531391	9756610	4486715	5209919	59976	12718836	9255532	3463170	134	3297337	3295609	87	1641	0	0	0	0	57609389	51857177	1593142	160689	41796	63142	55751	67411	37527	57609389	55154514	1593142	0.69279	0.66327	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-23	111104072	85325964	40583949	43200293	1541722	9759645	4487466	5211358	60821	12718899	9255537	3463228	134	3299564	3297814	87	1663	0	0	0	0	57624766	51874966	1604340	44364	15377	17789	11198	19994	13172	57624766	55174530	1604340	0.69298	0.66351	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-24	111118828	85339134	40588031	43205819	1545284	9760383	4487580	5211728	61075	12718906	9255537	3463234	135	3300405	3298654	87	1664	0	0	0	0	57629802	51880868	1608158	14756	5036	5902	3818	6742	4196	57629802	55181273	1608158	0.69304	0.6636	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-25	111227121	85440066	40612199	43243809	1584058	9764107	4488216	5213231	62660	12719615	9256081	3463398	136	3303333	3301551	87	1695	0	0	0	0	57658047	51920525	1648549	108293	28245	39657	40391	42554	25348	57658047	55223858	1648549	0.69338	0.66411	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-26	111436768	85640383	40652438	43317653	1670292	9769219	4489025	5214785	65409	12720092	9256420	3463535	137	3307074	3305286	87	1701	0	0	0	0	57703169	51996060	1737539	209647	45122	75535	88990	79270	41387	57703169	55303134	1737539	0.69392	0.66506	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-27	111679795	85873249	40697534	43398159	1777556	9775880	4489981	5216732	69167	12720232	9256463	3463628	141	3310434	3308612	87	1735	0	0	0	0	57752590	52078606	1848599	243027	49421	82546	111060	85872	46095	57752590	55389040	1848599	0.69452	0.66609	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-28	111928842	86110997	40743512	43478699	1888786	9782162	4490796	5218353	73013	12721499	9257501	3463854	144	3314184	3312336	88	1760	0	0	0	0	57804145	52160994	1963703	249047	51555	82388	115104	86112	47831	57804145	55475178	1963703	0.69514	0.66713	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-29	112135773	86306277	40783261	43543162	1979854	9789303	4491775	5220320	77208	12722182	9257979	3464057	146	3318011	3316152	88	1771	0	0	0	0	57849167	52227627	2058979	206931	45022	66633	95276	70449	41206	57849167	55545638	2058979	0.69568	0.66798	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-30	112188998	86353566	40796692	43559142	1997732	9792884	4492508	5221416	78960	12722344	9258084	3464112	148	3320204	3318340	88	1776	0	0	0	0	57865624	52244758	2078616	53225	16457	17131	19637	19319	14269	57865624	55564962	2078616	0.69588	0.66821	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-31	112205403	86368391	40800841	43564130	2003420	9793784	4492654	5221668	79462	12722348	9258085	3464115	148	3320880	3319016	88	1776	0	0	0	0	57870596	52250001	2084806	16405	4972	5243	6190	5919	4296	57870596	55570881	2084806	0.69594	0.66828	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-01	112270442	86428129	40812610	43581989	2033530	9797316	4493054	5222656	81606	12722601	9258277	3464174	150	3322396	3320529	88	1779	0	0	0	0	57884470	52268907	2117065	65039	13874	18906	32259	20419	12361	57884470	55591303	2117065	0.6961	0.66853	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-02	112485072	86633117	40847629	43641546	2143942	9804018	4493904	5224023	86091	12723162	9258663	3464340	159	3324775	3322905	89	1781	0	0	0	0	57923101	52329998	2231973	214630	38631	61091	114908	63467	36255	57923101	55654773	2231973	0.69657	0.66929	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-03	112776772	86910075	40894400	43713530	2302145	9812429	4494886	5225684	91859	12725401	9259871	3465367	163	3328867	3326993	89	1785	0	0	0	0	57976150	52404670	2395952	291700	53049	74672	163979	78760	48961	57976150	55733537	2395952	0.69721	0.67024	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-04	113077604	87198768	40942718	43787224	2468826	9820692	4495773	5227122	97797	12725680	9259991	3465511	178	3332464	3330558	89	1817	0	0	0	0	58029040	52479946	2568618	300832	52890	75276	172666	78841	49325	58029040	55812410	2568618	0.69784	0.67119	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-05	113335360	87443029	40984159	43844292	2614578	9829986	4496773	5228732	104481	12725811	9260010	3465616	185	3336534	3334621	89	1824	0	0	0	0	58075563	52538729	2721068	257756	46523	58783	152450	62846	42460	58075563	55875263	2721068	0.6984	0.67194	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-06	113407338	87506577	40999722	43859144	2647711	9835556	4497801	5229823	107932	12725841	9260028	3465622	191	3339364	3337445	90	1829	0	0	0	0	58094996	52554679	2757663	71978	19433	15950	36595	18774	16609	58094996	55894043	2757663	0.69863	0.67217	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-07	113439829	87535652	41006570	43866371	2662711	9837749	4498104	5230212	109433	12725854	9260029	3465634	191	3340574	3338652	91	1831	0	0	0	0	58103355	52562308	2774166	32491	8359	7629	16503	8836	7152	58103355	55902882	2774166	0.69874	0.67227	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-08	113614081	87698984	41034470	43900539	2763975	9845030	4498771	5231337	114922	12726379	9260412	3465770	197	3343688	3341758	91	1839	0	0	0	0	58135411	52597737	2880933	174252	32056	35429	106767	38535	28950	58135411	55941425	2880933	0.69912	0.67274	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-09	113953877	88022855	41085306	43967903	2969646	9855238	4499822	5232650	122766	12727418	9261172	3466042	204	3348366	3346434	91	1841	0	0	0	0	58192734	52666686	3094457	339796	57323	68949	213524	73625	52647	58192734	56015052	3094457	0.69981	0.67362	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-10	114353478	88406403	41140914	44038268	3227221	9866380	4500793	5233909	131678	12727812	9261342	3466262	208	3352883	3350949	91	1843	0	0	0	0	58253998	52738530	3360950	399601	61264	71844	266493	76359	56749	58253998	56091413	3360950	0.70055	0.67454	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-11	114766590	88801938	41200063	44111185	3490690	9878794	4501765	5235142	141887	12728484	9261799	3466469	216	3357374	3355428	91	1855	0	0	0	0	58319055	52812887	3634648	413112	65057	74357	273698	78836	60578	58319055	56170261	3634648	0.70133	0.67549	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-12	115098479	89117276	41250481	44162476	3704319	9890274	4502625	5236363	151286	12728783	9262027	3466533	223	3362146	3360190	91	1865	0	0	0	0	58375323	52865463	3857693	331889	56268	52576	223045	57338	51506	58375323	56227609	3857693	0.70201	0.67618	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-13	115203308	89213368	41273498	44178962	3760908	9895987	4503295	5237103	155589	12728805	9262035	3466547	223	3365148	3363182	91	1875	0	0	0	0	58402010	52882703	3918595	104829	26687	17240	60902	20232	23695	58402010	56247851	3918595	0.70233	0.67642	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-14	115252579	89259023	41283657	44187217	3788149	9898615	4503578	5237359	157678	12728876	9262066	3466583	227	3366065	3364099	91	1875	0	0	0	0	58413400	52891250	3947929	49271	11390	8547	29334	9464	10473	58413400	56257315	3947929	0.70246	0.67654	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-15	115498926	89491264	41322924	44223835	3944505	9908661	4504225	5238071	166365	12729480	9262458	3466788	234	3369521	3367548	91	1882	0	0	0	0	58457155	52928785	4112986	246347	43755	37535	165057	40984	40306	58457155	56298306	4112986	0.70299	0.67703	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-16	115973486	89948309	41382816	44287693	4277800	9921456	4504988	5239028	177440	12729940	9262805	3466892	243	3373781	3371799	91	1891	0	0	0	0	58522408	52993704	4457374	474560	65253	64919	344388	69170	61002	58522408	56367485	4457374	0.70377	0.67786	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-17	116528117	90481742	41448514	44352801	4680427	9938003	4505886	5240108	192009	12730017	9262816	3466947	254	3378355	3376310	92	1953	0	0	0	0	58593526	53059948	4874643	554631	71118	66244	417269	70755	66607	58593526	56438303	4874643	0.70463	0.67871	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-18	117113120	91042808	41518206	44421891	5102711	9956349	4506756	5241177	208416	12730467	9263152	3467045	270	3383496	3381431	93	1972	0	0	0	0	58669545	53130206	5313369	585003	76019	70258	438726	75379	70898	58669545	56513702	5313369	0.70554	0.67962	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-19	117658201	91559629	41585337	44480806	5493486	9976848	4507978	5242475	226395	12731257	9263523	3467440	294	3390467	3388381	93	1993	0	0	0	0	58745219	53190814	5722168	545081	75674	60608	408799	67558	68724	58745219	56581281	5722168	0.70645	0.68043	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-20	117879009	91760395	41624967	44500357	5635071	9990219	4509099	5243333	237787	12731370	9263569	3467500	301	3397025	3394853	94	2078	0	0	0	0	58792488	53211284	5875237	220808	47269	20470	153069	26942	40797	58792488	56608309	5875237	0.70702	0.68076	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-21	117974671	91844705	41639286	44509288	5696131	9999034	4509927	5243805	245302	12731761	9263838	3467621	302	3399171	3396979	94	2098	0	0	0	0	58810030	53220808	5943833	95662	17542	9524	68596	11650	15416	58810030	56619979	5943833	0.70723	0.6809	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-22	118394507	92234003	41695150	44543884	5994969	10022538	4511517	5244718	266303	12732173	9264166	3467696	311	3405793	3403541	94	2158	0	0	0	0	58874374	53256392	6263741	419836	64344	35584	319908	42146	57782	58874374	56662185	6263741	0.70801	0.6814	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-23	119113323	92906547	41786830	44604095	6515622	10058637	4514172	5246224	298241	12732335	9264226	3467787	322	3415804	3413343	94	2367	0	0	0	0	58978571	53318200	6816552	718816	104197	61808	552811	71610	94395	58978571	56734004	6816552	0.70926	0.68227	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-24	120013245	93743394	41898873	44676876	7167645	10109431	4518466	5248165	342800	12732464	9264310	3467818	336	3427956	3425269	96	2591	0	0	0	0	59106918	53392955	7513372	899922	128347	74755	696820	86681	116421	59106918	56820911	7513372	0.7108	0.68331	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-25	120901680	94564728	42009887	44748357	7806484	10163954	4523426	5250092	390436	12733081	9264771	3467955	355	3439917	3437178	96	2643	0	0	0	0	59235262	53466500	8199918	888435	128344	73545	686546	85454	116435	59235262	56906417	8199918	0.71235	0.68434	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-26	121747120	95332380	42110051	44809873	8412456	10229310	4528888	5252674	447748	12733474	9264872	3468219	383	3451956	3449127	96	2733	0	0	0	0	59352938	53530862	8863320	845440	117676	64362	663402	76311	105727	59352938	56982818	8863320	0.71376	0.68526	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-27	122323536	95823379	42182322	44840672	8800385	10302784	4537265	5255358	510161	12733535	9264887	3468230	418	3463838	3460973	97	2768	0	0	0	0	59445447	53564357	9313732	576416	92509	33495	450412	45341	80663	59445447	57028195	9313732	0.71487	0.68581	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-28	122530324	95984235	42207052	44852301	8924882	10344217	4541181	5256444	546592	12733961	9265001	3468541	419	3467911	3465032	97	2782	0	0	0	0	59478266	53577383	9474675	206788	32819	13026	160943	17085	28760	59478266	57045294	9474675	0.71527	0.68601	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-29	123165468	96505671	42280340	44892813	9332518	10449159	4548785	5260192	640182	12734695	9265380	3468871	444	3475943	3473055	97	2791	0	0	0	0	59567560	53621973	9975935	635144	89294	44590	501260	52613	81271	59567560	57097916	9975935	0.71634	0.68664	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-30	124092506	97184301	42366244	44953039	9865018	10688296	4563125	5266587	858584	12735232	9265743	3469023	466	3484677	3481748	97	2832	0	0	0	0	59676860	53688746	10726900	927038	109300	66773	750965	75466	100607	59676860	57173423	10726900	0.71766	0.68755	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-01	125224514	97938427	42453942	45019651	10464834	11057627	4582409	5276577	1198641	12735447	9265798	3469103	546	3493013	3490056	98	2859	0	0	0	0	59792205	53765429	11666880	1132008	115345	76683	939980	84991	107037	59792205	57258442	11666880	0.71904	0.68857	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-02	126334245	98654395	42534308	45089358	11030729	11442727	4602028	5287213	1553486	12736009	9266121	3469324	564	3501114	3498132	98	2884	0	0	0	0	59900589	53845993	12587663	1109731	108384	80564	920783	88640	100308	59900589	57347107	12587663	0.72035	0.68964	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-03	127410757	99337978	42608995	45148684	11580299	11828292	4621265	5296758	1910269	12736108	9266141	3469366	601	3508379	3505372	98	2909	0	0	0	0	60001773	53914906	13494078	1076512	101184	68913	906415	76153	93944	60001773	57423285	13494078	0.72157	0.69056	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-04	128245974	99755444	42657370	45178651	11919423	12238566	4640109	5306776	2291681	12736392	9266148	3469369	875	3515572	3512548	98	2926	0	0	0	0	60076175	53954894	14214905	835217	74402	39988	720827	47164	67226	60076175	57470466	14214905	0.72246	0.69112	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-05	128528592	99883029	42672497	45189249	12021283	12391731	4646881	5310227	2434623	12736405	9266151	3469376	878	3517427	3514392	98	2937	0	0	0	0	60099921	53968950	14459721	282618	23746	14056	244816	15900	21902	60099921	57486377	14459721	0.72275	0.69132	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-06	129286415	100285413	42719638	45224602	12341173	12740785	4663939	5318592	2758254	12736691	9266227	3469415	1049	3523526	3520404	99	3023	0	0	0	0	60170208	54012708	15103499	757823	70287	43758	643778	49770	64275	60170208	57536234	15103499	0.72359	0.69192	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-07	130384314	100874316	42779830	45284449	12810037	13243454	4683979	5330678	3228797	12737455	9266772	3469620	1063	3529089	3525954	103	3032	0	0	0	0	60256535	54084850	16042929	1097899	86327	72142	939430	77692	80777	60256535	57613939	16042929	0.72463	0.69285	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-08	131680295	101546758	42846445	45349362	13350951	13860931	4705858	5345350	3809723	12737882	9266979	3469751	1152	3534724	3531573	104	3047	0	0	0	0	60350855	54164567	17164873	1295981	94320	79717	1121944	85336	88701	60350855	57699291	17164873	0.72576	0.69388	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-09	132938857	102204107	42910333	45420069	13873705	14456514	4726579	5360056	4369879	12738342	9267314	3469843	1185	3539894	3536721	105	3068	0	0	0	0	60440947	54250073	18247837	1258562	90092	85506	1082964	90654	84944	60440947	57789967	18247837	0.72685	0.69497	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-10	134174684	102833519	42967364	45486226	14379929	15056790	4746702	5374816	4935272	12738873	9267643	3469965	1265	3545502	3542307	105	3090	0	0	0	0	60524016	54331112	19319556	1235827	83069	81039	1071719	86625	77483	60524016	57876614	19319556	0.72785	0.69601	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-11	135172667	103250536	43008712	45525032	14716792	15633284	4763740	5387606	5481938	12739289	9267968	3470043	1278	3549558	3546343	105	3110	0	0	0	0	60586763	54382786	20203118	997983	62747	51674	883562	55710	58711	60586763	57932344	20203118	0.7286	0.69668	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-12	135494868	103374535	43020441	45537941	14816153	15830264	4769443	5391804	5669017	12739305	9267971	3470054	1280	3550764	3547542	105	3117	0	0	0	0	60605397	54399904	20489567	322201	18634	17118	286449	18317	17435	60605397	57950668	20489567	0.72882	0.6969	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-13	136311358	103762002	43057594	45581030	15123378	16255369	4783765	5402137	6069467	12739722	9268321	3470088	1313	3554265	3551006	105	3154	0	0	0	0	60660686	54453360	21197312	816490	55289	53456	707745	56920	51825	60660686	58007625	21197312	0.72949	0.69758	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-14	137462204	104373187	43113684	45654578	15604925	16791234	4799309	5414436	6577489	12739947	9268488	3470121	1338	3557836	3554558	105	3173	0	0	0	0	60736039	54539240	22186925	1150846	75353	85880	989613	89432	71801	60736039	58097076	22186925	0.7304	0.69866	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-15	139112914	105282759	43198856	45759636	16324267	17527726	4817734	5432734	7277258	12740748	9269124	3470271	1353	3561681	3558383	105	3193	0	0	0	0	60844097	54662746	23606071	1650710	108058	123506	1419146	127331	104233	60844097	58224427	23606071	0.73169	0.70019	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-16	140522423	106068293	43280639	45864565	16923089	18147186	4834198	5448658	7864330	12741401	9269457	3470393	1551	3565543	3562228	105	3210	0	0	0	0	60946522	54783721	24792180	1409509	102425	120975	1186109	124820	98580	60946522	58349264	24792180	0.73293	0.70169	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-17	141827952	106798090	43372899	45963148	17462043	18718992	4849038	5465271	8404683	12741868	9269774	3470488	1606	3569002	3565611	105	3286	0	0	0	0	61057322	54899012	25871618	1305529	110800	115291	1079438	118674	107417	61057322	58468014	25871618	0.73426	0.70312	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-18	142795565	107280924	43455916	46018023	17806985	19201688	4860359	5478110	8863219	12742178	9269866	3470535	1777	3570775	3567377	105	3293	0	0	0	0	61153518	54966773	26675274	967613	96196	67761	803656	69527	94430	61153518	58537548	26675274	0.73542	0.70396	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-19	143179320	107465082	43497686	46038324	17929072	19400019	4865377	5482661	9051981	12742687	9270102	3470544	2041	3571532	3568117	105	3310	0	0	0	0	61201282	54991634	26986404	383755	47764	24861	311130	25601	47024	61201282	58563166	26986404	0.73599	0.70426	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-20	144169250	108000218	43572344	46112568	18315306	19852833	4876880	5496521	9479432	12742746	9270138	3470559	2049	3573453	3570022	105	3326	0	0	0	0	61289384	55079753	27800113	989930	88102	88119	813709	90024	86197	61289384	58653206	27800113	0.73705	0.70535	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-21	145388848	108689212	43662999	46215315	18810898	20380263	4889998	5513170	9977095	12743299	9270527	3470650	2122	3576074	3572626	105	3343	0	0	0	0	61396150	55199240	28793458	1219598	106766	119487	993345	122091	104162	61396150	58775314	28793458	0.73833	0.70682	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-22	146590187	109367005	43755023	46314684	19297298	20901664	4901877	5529980	10469807	12743559	9270616	3470680	2263	3577959	3574494	105	3360	0	0	0	0	61502010	55315449	29772728	1201339	105860	116209	979270	118077	103992	61502010	58893408	29772728	0.73961	0.70824	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-23	147400887	109822744	43819615	46385106	19618023	21254218	4910293	5543308	10800617	12744486	9270975	3471193	2318	3579439	3575960	106	3373	0	0	0	0	61576843	55399713	30424331	810700	74833	84264	651603	85730	73367	61576843	58979152	30424331	0.74051	0.70927	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-24	147479788	109865780	43826303	46392975	19646502	21289216	4911367	5544902	10832947	12744513	9271001	3471194	2318	3580279	3576799	106	3374	0	0	0	0	61585470	55409177	30485141	78901	8627	9464	60810	10303	7788	61585470	58989456	30485141	0.74061	0.70939	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-25	147515756	109884062	43827964	46394861	19661237	21306709	4911669	5545409	10849631	12744619	9271001	3471199	2419	3580366	3576886	106	3374	0	0	0	0	61587520	55411575	30516661	35968	2050	2398	31520	2485	1963	61587520	58991941	30516661	0.74063	0.70942	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-26	147585998	109920175	43833724	46399558	19686893	21340747	4912254	5546839	10881654	12744620	9271001	3471200	2419	3580456	3576974	106	3376	0	0	0	0	61593953	55417703	30574342	70242	6433	6128	57681	6216	6345	61593953	58998159	30574342	0.74071	0.7095	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-27	148182631	110220778	43879501	46448026	19893251	21635074	4917750	5559839	11157485	12745239	9271395	3471292	2552	3581540	3578050	106	3384	0	0	0	0	61646696	55479263	31056672	596633	52743	61560	482330	62636	51667	61646696	59060803	31056672	0.74135	0.71025	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-28	148899660	110593306	43937179	46507385	20148742	21977791	4924775	5575008	11478008	12745584	9271428	3471483	2673	3582979	3579471	106	3402	0	0	0	0	61712853	55553982	31632825	717029	66157	74719	576153	76140	64736	61712853	59136961	31632825	0.74214	0.71117	0	0	0	0	0	0	0	0	0	0	0	0	0	0
