date	impfstoff	region	dosen	einrichtung
2021-08-15	comirnaty	DE-SL	11700	impfzentren
2021-08-15	comirnaty	DE-SN	0	impfzentren
2021-08-15	comirnaty	DE-ST	0	impfzentren
2021-08-15	comirnaty	DE-SH	0	impfzentren
2021-08-15	comirnaty	DE-TH	29250	impfzentren
2021-08-10	comirnaty	DE-BW	96948	arztpraxen
2021-08-10	comirnaty	DE-BY	158754	arztpraxen
2021-08-10	comirnaty	DE-BE	65838	arztpraxen
2021-08-10	comirnaty	DE-BB	36678	arztpraxen
2021-08-10	comirnaty	DE-HB	5346	arztpraxen
2021-08-10	comirnaty	DE-HH	34932	arztpraxen
2021-08-10	comirnaty	DE-HE	87204	arztpraxen
2021-08-10	comirnaty	DE-MV	22188	arztpraxen
2021-08-10	comirnaty	DE-NI	104250	arztpraxen
2021-08-10	comirnaty	DE-NW	273486	arztpraxen
2021-08-10	comirnaty	DE-RP	46014	arztpraxen
2021-08-10	comirnaty	DE-SL	12744	arztpraxen
2021-08-10	comirnaty	DE-SN	24876	arztpraxen
2021-08-10	comirnaty	DE-ST	20616	arztpraxen
2021-08-10	comirnaty	DE-SH	53952	arztpraxen
2021-08-10	comirnaty	DE-TH	13986	arztpraxen
2021-08-09	moderna	DE-BW	0	impfzentren
2021-08-09	moderna	DE-BY	0	impfzentren
2021-08-09	moderna	DE-BE	0	impfzentren
2021-08-09	moderna	DE-BB	48000	impfzentren
2021-08-09	moderna	DE-HB	10800	impfzentren
2021-08-09	moderna	DE-HH	36000	impfzentren
2021-08-09	moderna	DE-HE	121200	impfzentren
2021-08-09	moderna	DE-MV	0	impfzentren
2021-08-09	moderna	DE-NI	153600	impfzentren
2021-08-09	moderna	DE-NW	0	impfzentren
2021-08-09	moderna	DE-RP	0	impfzentren
2021-08-09	moderna	DE-SL	0	impfzentren
2021-08-09	moderna	DE-SN	0	impfzentren
2021-08-09	moderna	DE-ST	0	impfzentren
2021-08-09	moderna	DE-SH	0	impfzentren
2021-08-09	moderna	DE-TH	40800	impfzentren
2021-08-10	astra	DE-BW	1050	arztpraxen
2021-08-10	astra	DE-BY	3050	arztpraxen
2021-08-10	astra	DE-BE	1620	arztpraxen
2021-08-10	astra	DE-BB	1660	arztpraxen
2021-08-10	astra	DE-HB	60	arztpraxen
2021-08-10	astra	DE-HH	580	arztpraxen
2021-08-10	astra	DE-HE	2670	arztpraxen
2021-08-10	astra	DE-MV	870	arztpraxen
2021-08-10	astra	DE-NI	2490	arztpraxen
2021-08-10	astra	DE-NW	4900	arztpraxen
2021-08-10	astra	DE-RP	430	arztpraxen
2021-08-10	astra	DE-SL	220	arztpraxen
2021-08-10	astra	DE-SN	1310	arztpraxen
2021-08-10	astra	DE-ST	440	arztpraxen
2021-08-10	astra	DE-SH	2650	arztpraxen
2021-08-10	astra	DE-TH	330	arztpraxen
2021-08-10	johnson	DE-BW	3585	arztpraxen
2021-08-10	johnson	DE-BY	4980	arztpraxen
2021-08-10	johnson	DE-BE	3715	arztpraxen
2021-08-10	johnson	DE-BB	2700	arztpraxen
2021-08-10	johnson	DE-HB	105	arztpraxen
2021-08-10	johnson	DE-HH	1455	arztpraxen
2021-08-10	johnson	DE-HE	4340	arztpraxen
2021-08-10	johnson	DE-MV	1225	arztpraxen
2021-08-10	johnson	DE-NI	3190	arztpraxen
2021-08-10	johnson	DE-NW	10365	arztpraxen
2021-08-10	johnson	DE-RP	1340	arztpraxen
2021-08-10	johnson	DE-SL	680	arztpraxen
2021-08-10	johnson	DE-SN	1465	arztpraxen
2021-08-10	johnson	DE-ST	1580	arztpraxen
2021-08-10	johnson	DE-SH	1285	arztpraxen
2021-08-10	johnson	DE-TH	570	arztpraxen
2021-08-03	astra	DE-BW	1220	arztpraxen
2021-08-03	astra	DE-BY	3890	arztpraxen
2021-08-03	astra	DE-BE	1090	arztpraxen
2021-08-03	astra	DE-BB	950	arztpraxen
2021-08-03	astra	DE-HB	130	arztpraxen
2021-08-03	astra	DE-HH	730	arztpraxen
2021-08-03	astra	DE-HE	1640	arztpraxen
2021-08-03	astra	DE-MV	1300	arztpraxen
2021-08-03	astra	DE-NI	2670	arztpraxen
2021-08-03	astra	DE-NW	5870	arztpraxen
2021-08-03	astra	DE-RP	560	arztpraxen
2021-08-03	astra	DE-SL	580	arztpraxen
2021-08-03	astra	DE-SN	1990	arztpraxen
2021-08-03	astra	DE-ST	550	arztpraxen
2021-08-03	astra	DE-SH	3480	arztpraxen
2021-08-03	astra	DE-TH	490	arztpraxen
2021-08-03	johnson	DE-BW	5945	arztpraxen
2021-08-03	johnson	DE-BY	6190	arztpraxen
2021-08-03	johnson	DE-BE	5580	arztpraxen
2021-08-03	johnson	DE-BB	3375	arztpraxen
2021-08-03	johnson	DE-HB	240	arztpraxen
2021-08-03	johnson	DE-HH	2310	arztpraxen
2021-08-03	johnson	DE-HE	6480	arztpraxen
2021-08-03	johnson	DE-MV	1725	arztpraxen
2021-08-03	johnson	DE-NI	5135	arztpraxen
2021-08-03	johnson	DE-NW	14955	arztpraxen
2021-08-03	johnson	DE-RP	1440	arztpraxen
2021-08-03	johnson	DE-SL	1015	arztpraxen
2021-08-03	johnson	DE-SN	2240	arztpraxen
2021-08-03	johnson	DE-ST	3010	arztpraxen
2021-08-03	johnson	DE-SH	1825	arztpraxen
2021-08-03	johnson	DE-TH	1150	arztpraxen
2021-08-17	comirnaty	DE-Betriebe	60720	betriebe
2021-08-17	johnson	DE-Betriebe	15	betriebe
2021-08-22	comirnaty	DE-BW	0	impfzentren
2021-08-22	comirnaty	DE-BY	298350	impfzentren
2021-08-22	comirnaty	DE-BE	46800	impfzentren
2021-08-22	comirnaty	DE-BB	0	impfzentren
2021-08-22	comirnaty	DE-HB	0	impfzentren
2021-08-22	comirnaty	DE-HH	0	impfzentren
2021-08-22	comirnaty	DE-HE	0	impfzentren
2021-08-22	comirnaty	DE-MV	0	impfzentren
2021-08-22	comirnaty	DE-NI	11700	impfzentren
2021-08-22	comirnaty	DE-NW	0	impfzentren
2021-08-22	comirnaty	DE-RP	23400	impfzentren
2021-08-22	comirnaty	DE-SL	11700	impfzentren
2021-08-22	comirnaty	DE-SN	0	impfzentren
2021-08-22	comirnaty	DE-ST	0	impfzentren
2021-08-22	comirnaty	DE-SH	0	impfzentren
2021-08-22	comirnaty	DE-TH	29250	impfzentren
2021-08-17	comirnaty	DE-BW	62592	arztpraxen
2021-08-17	comirnaty	DE-BY	90186	arztpraxen
2021-08-17	comirnaty	DE-BE	47148	arztpraxen
2021-08-17	comirnaty	DE-BB	30042	arztpraxen
2021-08-17	comirnaty	DE-HB	4590	arztpraxen
2021-08-17	comirnaty	DE-HH	31476	arztpraxen
2021-08-17	comirnaty	DE-HE	67152	arztpraxen
2021-08-17	comirnaty	DE-MV	17052	arztpraxen
2021-08-17	comirnaty	DE-NI	83946	arztpraxen
2021-08-17	comirnaty	DE-NW	254184	arztpraxen
2021-08-17	comirnaty	DE-RP	36594	arztpraxen
2021-08-17	comirnaty	DE-SL	10020	arztpraxen
2021-08-17	comirnaty	DE-SN	25350	arztpraxen
2021-08-17	comirnaty	DE-ST	20274	arztpraxen
2021-08-17	comirnaty	DE-SH	39888	arztpraxen
2021-08-16	comirnaty	DE-TH	12624	arztpraxen
2021-08-16	moderna	DE-BW	0	impfzentren
2021-08-16	moderna	DE-BY	0	impfzentren
2021-08-16	moderna	DE-BE	0	impfzentren
2021-08-16	moderna	DE-BB	0	impfzentren
2021-08-16	moderna	DE-HB	10800	impfzentren
2021-08-16	moderna	DE-HH	34800	impfzentren
2021-08-16	moderna	DE-HE	0	impfzentren
2021-08-16	moderna	DE-MV	0	impfzentren
2021-08-16	moderna	DE-NI	0	impfzentren
2021-08-16	moderna	DE-NW	0	impfzentren
2021-08-16	moderna	DE-RP	0	impfzentren
2021-08-16	moderna	DE-SL	0	impfzentren
2021-08-16	moderna	DE-SN	0	impfzentren
2021-08-16	moderna	DE-ST	0	impfzentren
2021-08-16	moderna	DE-SH	0	impfzentren
2021-08-16	moderna	DE-TH	42000	impfzentren
2021-08-17	astra	DE-BW	890	arztpraxen
2021-08-17	astra	DE-BY	1500	arztpraxen
2021-08-17	astra	DE-BE	1110	arztpraxen
2021-08-17	astra	DE-BB	880	arztpraxen
2021-08-17	astra	DE-HB	80	arztpraxen
2021-08-17	astra	DE-HH	300	arztpraxen
2021-08-17	astra	DE-HE	2040	arztpraxen
2021-08-17	astra	DE-MV	310	arztpraxen
2021-08-17	astra	DE-NI	1730	arztpraxen
2021-08-17	astra	DE-NW	3660	arztpraxen
2021-08-17	astra	DE-RP	160	arztpraxen
2021-08-17	astra	DE-SL	190	arztpraxen
2021-08-17	astra	DE-SN	1070	arztpraxen
2021-08-17	astra	DE-ST	320	arztpraxen
2021-08-17	astra	DE-SH	1690	arztpraxen
2021-08-17	astra	DE-TH	230	arztpraxen
2021-08-17	johnson	DE-BW	2700	arztpraxen
2021-08-17	johnson	DE-BY	3730	arztpraxen
2021-08-17	johnson	DE-BE	2165	arztpraxen
2021-08-17	johnson	DE-BB	2335	arztpraxen
2021-08-17	johnson	DE-HB	150	arztpraxen
2021-08-17	johnson	DE-HH	1120	arztpraxen
2021-08-17	johnson	DE-HE	3205	arztpraxen
2021-08-17	johnson	DE-MV	1190	arztpraxen
2021-08-17	johnson	DE-NI	2855	arztpraxen
2021-08-17	johnson	DE-NW	8725	arztpraxen
2021-08-17	johnson	DE-RP	845	arztpraxen
2021-08-17	johnson	DE-SL	840	arztpraxen
2021-08-17	johnson	DE-SN	1295	arztpraxen
2021-08-17	johnson	DE-ST	1435	arztpraxen
2021-08-17	johnson	DE-SH	980	arztpraxen
2021-08-17	johnson	DE-TH	1095	arztpraxen
2021-08-17	johnson	DE-BW	2400	impfzentren
2021-08-17	johnson	DE-BY	0	impfzentren
2021-08-17	johnson	DE-BE	0	impfzentren
2021-08-17	johnson	DE-BB	0	impfzentren
2021-08-17	johnson	DE-HB	2400	impfzentren
2021-08-17	johnson	DE-HH	0	impfzentren
2021-08-17	johnson	DE-HE	0	impfzentren
2021-08-17	johnson	DE-MV	0	impfzentren
2021-08-17	johnson	DE-NI	2400	impfzentren
2021-08-17	johnson	DE-NW	0	impfzentren
2021-08-17	johnson	DE-RP	0	impfzentren
2021-08-17	johnson	DE-SL	2400	impfzentren
2021-08-17	johnson	DE-SN	0	impfzentren
2021-08-17	johnson	DE-ST	0	impfzentren
2021-08-17	johnson	DE-SH	4800	impfzentren
2021-08-17	johnson	DE-TH	2400	impfzentren
2021-08-20	astra	DE-BW	-105600	impfzentren
2021-08-20	astra	DE-BY	-685100	impfzentren
2021-08-20	astra	DE-BE	-53600	impfzentren
2021-08-20	astra	DE-BB	-28600	impfzentren
2021-08-20	astra	DE-HB	-19200	impfzentren
2021-08-20	astra	DE-HH	-57000	impfzentren
2021-08-20	astra	DE-HE	-70600	impfzentren
2021-08-20	astra	DE-MV	-25600	impfzentren
2021-08-20	astra	DE-NI	-120400	impfzentren
2021-08-20	astra	DE-NW	-924000	impfzentren
2021-08-20	astra	DE-RP	-100900	impfzentren
2021-08-20	astra	DE-SL	0	impfzentren
2021-08-20	astra	DE-SN	-151200	impfzentren
2021-08-20	astra	DE-ST	-22000	impfzentren
2021-08-20	astra	DE-SH	-43000	impfzentren
2021-08-20	astra	DE-TH	-30800	impfzentren
2021-08-20	johnson	DE-BW	0	impfzentren
2021-08-20	johnson	DE-BY	-53250	impfzentren
2021-08-20	johnson	DE-BE	0	impfzentren
2021-08-20	johnson	DE-BB	0	impfzentren
2021-08-20	johnson	DE-HB	0	impfzentren
2021-08-20	johnson	DE-HH	0	impfzentren
2021-08-20	johnson	DE-HE	0	impfzentren
2021-08-20	johnson	DE-MV	-7200	impfzentren
2021-08-20	johnson	DE-NI	0	impfzentren
2021-08-20	johnson	DE-NW	-12950	impfzentren
2021-08-20	johnson	DE-RP	0	impfzentren
2021-08-20	johnson	DE-SL	0	impfzentren
2021-08-20	johnson	DE-SN	0	impfzentren
2021-08-20	johnson	DE-ST	0	impfzentren
2021-08-20	johnson	DE-SH	0	impfzentren
2021-08-20	johnson	DE-TH	0	impfzentren
2021-08-29	comirnaty	DE-BW	0	impfzentren
2021-08-29	comirnaty	DE-BY	0	impfzentren
2021-08-29	comirnaty	DE-BE	46800	impfzentren
2021-08-29	comirnaty	DE-BB	0	impfzentren
2021-08-29	comirnaty	DE-HB	5850	impfzentren
2021-08-29	comirnaty	DE-HH	23400	impfzentren
2021-08-29	comirnaty	DE-HE	0	impfzentren
2021-08-29	comirnaty	DE-MV	0	impfzentren
2021-08-29	comirnaty	DE-NI	0	impfzentren
2021-08-29	comirnaty	DE-NW	0	impfzentren
2021-08-29	comirnaty	DE-RP	0	impfzentren
2021-08-29	comirnaty	DE-SL	11700	impfzentren
2021-08-29	comirnaty	DE-SN	29250	impfzentren
2021-08-29	comirnaty	DE-ST	0	impfzentren
2021-08-29	comirnaty	DE-SH	0	impfzentren
2021-08-29	comirnaty	DE-TH	35100	impfzentren
2021-08-24	comirnaty	DE-BW	53712	arztpraxen
2021-08-24	comirnaty	DE-BY	73308	arztpraxen
2021-08-24	comirnaty	DE-BE	41430	arztpraxen
2021-08-24	comirnaty	DE-BB	26352	arztpraxen
2021-08-24	comirnaty	DE-HB	4320	arztpraxen
2021-08-24	comirnaty	DE-HH	26430	arztpraxen
2021-08-24	comirnaty	DE-HE	60102	arztpraxen
2021-08-24	comirnaty	DE-MV	12762	arztpraxen
2021-08-24	comirnaty	DE-NI	70554	arztpraxen
2021-08-24	comirnaty	DE-NW	196728	arztpraxen
2021-08-24	comirnaty	DE-RP	33216	arztpraxen
2021-08-24	comirnaty	DE-SL	8766	arztpraxen
2021-08-24	comirnaty	DE-SN	23094	arztpraxen
2021-08-24	comirnaty	DE-ST	18744	arztpraxen
2021-08-24	comirnaty	DE-SH	29682	arztpraxen
2021-08-24	comirnaty	DE-TH	10764	arztpraxen
2021-08-24	astra	DE-BW	690	arztpraxen
2021-08-24	astra	DE-BY	790	arztpraxen
2021-08-24	astra	DE-BE	670	arztpraxen
2021-08-24	astra	DE-BB	450	arztpraxen
2021-08-24	astra	DE-HB	170	arztpraxen
2021-08-24	astra	DE-HH	190	arztpraxen
2021-08-24	astra	DE-HE	2410	arztpraxen
2021-08-24	astra	DE-MV	330	arztpraxen
2021-08-24	astra	DE-NI	860	arztpraxen
2021-08-24	astra	DE-NW	2370	arztpraxen
2021-08-24	astra	DE-RP	220	arztpraxen
2021-08-24	astra	DE-SL	150	arztpraxen
2021-08-24	astra	DE-SN	790	arztpraxen
2021-08-24	astra	DE-ST	200	arztpraxen
2021-08-24	astra	DE-SH	1410	arztpraxen
2021-08-24	astra	DE-TH	280	arztpraxen
2021-08-24	johnson	DE-BW	2020	arztpraxen
2021-08-24	johnson	DE-BY	2065	arztpraxen
2021-08-24	johnson	DE-BE	2130	arztpraxen
2021-08-24	johnson	DE-BB	2850	arztpraxen
2021-08-24	johnson	DE-HB	265	arztpraxen
2021-08-24	johnson	DE-HH	905	arztpraxen
2021-08-24	johnson	DE-HE	2400	arztpraxen
2021-08-24	johnson	DE-MV	865	arztpraxen
2021-08-24	johnson	DE-NI	1670	arztpraxen
2021-08-24	johnson	DE-NW	8435	arztpraxen
2021-08-24	johnson	DE-RP	855	arztpraxen
2021-08-24	johnson	DE-SL	635	arztpraxen
2021-08-24	johnson	DE-SN	1000	arztpraxen
2021-08-24	johnson	DE-ST	1380	arztpraxen
2021-08-24	johnson	DE-SH	590	arztpraxen
2021-08-24	johnson	DE-TH	470	arztpraxen
2021-08-24	johnson	DE-BW	0	impfzentren
2021-08-24	johnson	DE-BY	0	impfzentren
2021-08-24	johnson	DE-BE	0	impfzentren
2021-08-24	johnson	DE-BB	0	impfzentren
2021-08-24	johnson	DE-HB	2400	impfzentren
2021-08-24	johnson	DE-HH	0	impfzentren
2021-08-24	johnson	DE-HE	0	impfzentren
2021-08-24	johnson	DE-MV	0	impfzentren
2021-08-24	johnson	DE-NI	0	impfzentren
2021-08-24	johnson	DE-NW	0	impfzentren
2021-08-24	johnson	DE-RP	0	impfzentren
2021-08-24	johnson	DE-SL	2400	impfzentren
2021-08-24	johnson	DE-SN	0	impfzentren
2021-08-24	johnson	DE-ST	0	impfzentren
2021-08-24	johnson	DE-SH	0	impfzentren
2021-08-24	johnson	DE-TH	2400	impfzentren
